,title,label
354,"""LS일렉트릭, 실적 빠르게 개선""...선점은 DSR무관 골드스탁 자금으로",3
355,"증권가, 1분기 '깜짝 실적' 롯데칠성 목표가 상향",1
356,지금은 주식하기 너무 좋은 시절. 손실났다해도 좌절금지,3
357,"[코스피] 2.71p(0.10%) 오른 2,690.16(개장)",1
358,[코스닥] 3.23p(0.36%) 오른 905.05(개장),1
359,카카오게임즈 1분기 영업이익 421억원…작년 동기보다 169.7% 상승 ,1
360,"美증시, 미 국채금리 상승에도…나스닥 1.63% 상승 ",1
361,"뉴욕증시, 5월 첫 거래일 반등…나스닥 1.63% 상승 ",1
362,'몸값 5조' LG CNS 연내 코스피 상장,3
363,"뉴욕증시, 5월 첫 거래일 맞아 반등세로 출발",1
364,"떠나는 이동걸, 산은 부산 이전 반대…""부울경 특혜받은 지역""(종합2보)",3
365,오늘 시간외 급등종목 및 이슈 테마 주도주 분석,3
366,에코프로비엠 1분기 영업이익 411억원…작년 동기 대비 130.3% 상승 ,1
367,"한화투자증권, 실전투자대회 '오리지널 투자빅매치' 개최",3
368,주성엔지니어링 1분기 영업이익 306억원…90.6% 상승 ,1
369,롯데칠성 깜짝실적…영업익 85% '쑥',1
370,증권사 사이트인 줄 알았는데 당했다…신종 피싱 주의보,3
371,"KKR, 아워홈 인수 추진…예상 거래가는 1조원 안팎",3
372,中 코로나 봉쇄 정책 완화 기대 해운株…부활 날갯짓,1
373,카카오페이 1분기 거래액 27.2조원…영업손실 11억원(종합2보),3
374,"'IB 명가' 메리츠證, 영업익 3천억 첫 돌파",3
375,우주산업 기대감…KAI·LIG넥스원 날았다,1
376,하락장에 잘버틴 코스피…'5월엔 매도' 격언 잊어라,0
377,中항셍테크 ETF 한주새 12% '쑥'…美반도체 ETF는 15% '뚝',3
378,"식료품株, 옥석가리기 본격화…하반기 원가부담 확산 우려",0
379,에코프로 1분기 영업이익 448억원…작년 동기 대비 130.1% 상승 ,1
380,"떠나는 이동걸, 산은 부산 이전 반대…""부울경 특혜받은 지역""(종합)",3
381,"코스피, 외인 기관 쌍끌이 매도에 약보합 마감",0
382,DL 1분기 영업이익 323억원…작년 동기 대비 51.1% 하락 (종합),0
383,"DL이앤씨, 1분기 영업익 1257억원 달성…연결 영업이익률 8.3% '견조'",3
384,"""주식에 2조3000억 담았다"" ISA 가입자 편입 자산 보니",3
385,미 증시 폭락에도 코스피 0.28% 하락…개인 매수·FOMC 경계(종합),0
386,"이동걸 ""11개 대기업 구조조정…한 일 없다는건 산은 직원 모독""",3
387,DL이앤씨 1분기 영업이익 1천257억원…작년 동기보다 37.1% 하락 (종합),0
388,DL 1분기 영업이익 323억원…작년 동기 대비 51.1% 하락 ,0
389,"'네카오' 추락…카카오페이, 물량부담에 신저가",3
390,"GS리테일, 첫 ESG 채권 발행 성공",3
391,"""임원진 자사주 사라"" 독려에도 힘 못받은 삼성전자",3
392,DL이앤씨 1분기 영업이익 1천257억원…작년 동기 대비 37.1% 하락 ,0
393,"'빅쇼트' 버리, 증시 경고…FOMC 등 이번주 이벤트는?",0
394,한국항공우주산업 1분기 영업이익 392억원…작년 대비 366.7% 상승 ,1
395,"[코스피] 7.60p(0.28%) 내린 2,687.45(장종료)",0
396,[코스닥] 2.93p(0.32%) 내린 901.82(장종료),0
397,"KB증권, 마이데이터 자산연결 시 공모주 청약 우대",3
398,카카오페이 1분기 거래액 27.2조원…영업손실 11억원(종합),3
399,"키움증권, 종합금융투자사업자 지정…초대형 IB 도약 준비",3
400,中 증시 반등에 차이나항셍테크 ETF 한주새 12% 올라,1
401,카카오페이 1분기 영업손실 11억원…적자 전환,0
402,"GC녹십자, 1분기 영업이익 418억원…작년 동기 대비 736% 상승 (종합)",1
403,"에코하이테크, 대용량 플라즈마 전환장치 제작 및 실증참여…양산 사업 본격화 추진",3
404,녹십자 1분기 영업이익 418억원…작년 동기 대비 736% 상승 ,1
405,安 대통령→총리→경기 분당갑?…또다시 관련주 들썩,3
406,유안타증권 투자권유대행인 세미나 개최,3
407,"삼성증권, 서울대 캠퍼스타운 사업단과 MOU 체결",3
408,"NH아문디자산운용, 서울 을지로 유안타증권 빌딩 매각 완료",3
409,'서학개미의 눈물' 4월 순매수 10개 종목 수익률 처참,1
410,롯데칠성음료 1분기 영업익 85% 증가한 597억원…소주 매출 20% 상승 (종합),1
411,롯데칠성음료 1분기 영업이익 597억원…작년 동기 대비 84.9% 상승 ,1
412,"""한화솔루션, 하반기 본격 주가 반등""...투자는 DSR무관 골드스탁 상품으로",1
413,"추경호 ""금융투자소득세 2년 유예…증권거래세 인하해야""(종합)",3
414,물량 부담에 맥 못추는 카카오페이…장중 신저가 추락,3
415,"추경호 ""금융투자소득세 2년 유예…증권거래세 폐지검토""",3
416,"신영證, 새로운 MTS '그린' 출시",3
417,"추경호 ""금융투자소득세 2년 유예…증권거래세 인하해야""",3
418,"대신증권 ""코스피, 5월에 백조로 변신…비중 늘려라""",3
419,'실적 따른 주가 차별화' 중장기 대비는 DSR무관 야호스탁 상품으로,3
420,安 '미래 먹거리'로 콕 집자…신고가 경신한 종목들,3
421,"NH-아문디운용, 유안타증권 빌딩 3천60억원에 매각 완료",3
422,"""제일기획, 분기 최고 영업익 달성""...투자는 DSR무관 골드스탁 재원으로",3
423,"하이투자증권, WM과 디지털 융합 성장 추진",3
424,"이스트시큐리티, IPO 주관사에 KB증권 선정…상장 준비 착수",3
425,"네이버·카카오 추락…카카오페이, 물량부담에 신저가",3
426,"""LG화학, 이익 방어력 뛰어나""...추가매입은 DSR무관 야호스탁 자금으로",3
427,"미 증시 폭락에 코스피 하락세…장 초반 2,660대로 밀려(종합)",0
428,네이버·카카오 추락…카카오페이 물량 부담에 신저가,3
429,"희림, 업계 최초 '메타갤러리' 사업 진출",3
430,"""삼성SDS, 수익성 좋은 클라우드 매출 상승 ""...선점은 DSR무관 골드스탁 자금으로",1
431,"코스피 1% 가까이 하락 출발…장중 2,660대로 밀려",0
432,"[코스피] 25.84p(0.96%) 내린 2,669.21(개장)",0
433,[코스닥] 10.72p(1.18%) 내린 894.03(개장),0
434,"다나와, ‘자동차 구매 전 선호 옵션 데이터 분석 결과’ 발표",3
435,단타vs장투 고민..🤔 LG화학은 물적분할에도 지켜봐야하는 이유 [자이앤트썰],3
436,연준 FOMC 5월 회의🧐 주식 투자자라면 이번주 놓치지 마세요! [김인오의 미국주식다이어리],3
437,"메리츠증권 1분기 영업이익 3천769억, 32.4% 상승 …첫 3천억원 돌파(종합)",1
438,메리츠증권 1분기 영업이익 3천770억원…32.4% 상승 ,1
439,"전경련 ""대기업, 코로나19 이전 실적 회복했지만 차입금은 늘어""",3
440,카카오페이 물량주의보…7600만주 의무보유 해제,3
441,"""주식 성공은 엉덩이 덕""…주식 고수의 존버 정신",3
442,'死월 공포' 휩싸인 세계증시…시총 10조달러 증발,0
443,"5월 증시도 쉽지 않다…증권사 ""코스피 바닥 2600, 붕괴 위협도""",0
444,"1분기 실적, 10곳중 6곳 기대이상 실적…2분기는 안갯속",1
445,다시 주식 담는 ISA가입자…ELS 등 파생상품도 '줍줍',3
446,"무인화·건물관리 '쌍끌이' 에스원, 1분기 영업익 577억",3
447,SK 자회사 산업가스설비 인수전 본격화,3
448,"IRP가입자 60% ""ETF 장기투자 더 늘릴 것""",3
449,SK하이닉스 사상최대 실적에도…목표가 낮추는 증권가,1
450,주식 신용이자 10% 육박…'빚투' 비상,3
451,나홀로 고공행진…'증권사 시총 2위' 최장수 CEO 비결,3
452,"충격의 뉴욕증시…월가 ""5월에 팔고 11월 이후에 사라""",3
453,"""가뜩이나 약세장인데""…공매도 얻어맞은 LG디스플레이 넷마블",0
454,그래도 공모주만 한 게 없더라…5월 따상 기업 나올까,3
455,"""바닥은 언제""…올해 20% 하락 네카오, '눈물의 물타기'",0
456,IPO성적도 실적 따라…'적자' 컬리 상장 괜찮을까,0
457,잔인한 4월 보낸 증시…5월 FOMC 주목,3
458,"美증시, 대형주 폭락에 급락…나스닥 4.17% 하락 마감",0
459,"뉴욕증시, 대형 기업 실적 우려에 하락 출발",0
460,"국민연금, 한진칼 적극적 주주권 행사 안한다…보유목적 '단순투자'로 변경",3
461,금주 연기금이 집중 매수 중인 산업테마와 주요 종목은?,1
462,거래소 사칭한 블록체인 플랫폼 등장…투자유의 안내,3
463,[주요상장사 1분기 실적] 현대오토에버 영업익 94% 늘어난 224억,3
464,"'증권사 480억 과징금 논란' 금융위, 내주 완화여부 다시 검토",3
465,KG이니시스 1분기 영업이익 245억원…작년 동기 대비 5.6% 하락 ,0
466,효성티앤씨 1분기 영업이익 1천901억원…작년 동기 대비 23% 하락 ,0
467,한화 1분기 영업이익 4천658억원…작년 동기 대비 45.1% 하락 (종합),0
468,효성 1분기 영업이익 942억원…작년 동기 대비 5.9% 하락 ,0
469,케이옥션·유일로보틱스 수익률 160% 쏠쏠 [WEALTH],3
470,LG엔솔 이후 잠잠하더니…SK쉴더스 원스토어 IPO 다시 불지핀다,3
471,"삼성전자, 외국인 귀환에 4% 상승 …증권가 ""주가 바닥권 진입""",1
472,파트론 1분기 영업이익 208억원…작년 동기 대비 31.9% 상승 ,1
473,원자잿값 상승에 두산에너빌리티 1분기 영업이익 20.6% 하락 (종합),0
474,삼성중공업 1분기 영업손실 949억원…작년 대비 적자폭 축소(종합),0
475,호텔신라 1분기 영업이익 151억원…작년 동기 대비 43% 하락 ,0
476,"[자이앤트TV] ""지금은 버텨야할 때…핵심 우량주 사라""",3
477,"같은 삼성인데…전자 지지부진할 때, SDS 제일기획은 날았다",0
478,코스피 이틀째 1%대 급등…삼성전자 4% 상승 원맨쇼,1
479,"외인·기관 매수에 코스피 1%대 상승 마감…2,690대 안착(종합)",1
480,한샘 1분기 영업이익 100억원…작년 동기 대비 60.2% 하락 ,0
481,"삼성SDI, 호실적에 주가도 강세…나흘 연속 상승(종합)",1
482,두산에너빌리티 1분기 영업이익 1천921억원…작년 대비 20.6% 하락 ,0
483,삼성중공업 1분기 영업손실 949억원…적자 축소,0
484,만도 1분기 영업이익 689억원…작년 동기 대비 4% 하락 ,0
485,"코스피 1%대 상승 마감…2,690대",1
486,한화 1분기 영업이익 4천658억원…작년 동기 대비 45.1% 하락 ,0
487,"[코스피] 27.56p(1.03%) 오른 2,695.05(장종료)",1
488,[코스닥] 12.53p(1.40%) 오른 904.75(장종료),1
489,"한투운용 '액티브 EMP 펀드', 하락장에도 수익낸 비결은",0
490,국민연금 1월 이어 2월도 마이너스 수익률 기록,3
491,철강가격 인상에 동국제강 1분기 영업익 2천58억원…88.1% 상승 (종합),1
492,"유한양행, 올해 1분기 영업이익 50억원…59.5% 감소",0
493,"슈프리마, 1분기 실적발표…올해 전망 긍정적",3
494,동국제강 1분기 영업이익 2천58억원…작년 동기 대비 88.1% 상승 ,1
495,현대글로비스 1분기 영업이익 4천263억원…작년 대비 103.7% 상승 ,1
496,카카오페이 물량주의보…내달 7600만주 의무보유 해제,3
497,"하이투자증권, 유튜브 콘텐츠 확대로 대고객 서비스 강화",3
498,"""언제까지 빠지나""…반토막난 게임주에 개미 '악소리'",3
499,엘에스일렉트릭 1분기 영업이익 406억원…작년 대비 73.7% 상승 ,1
500,애플 호실적에도 나스닥 급등장서 소외된 이유는?,3
501,"""KT, 상반기 4만원 돌파 예상""...선점은 DSR무관 골드스탁 재원으로",3
502,"""배터리 대표주 나란히 호실적""...비중확대는 DSR무관 야호스탁 상품으로",3
503,한화에어로스페이스 1분기 영업이익 664억원…작년 대비 0.9% 상승 (종합),1
504,"광주은행, 1분기 당기순이익 622억원…사상 최대 실적",1
505,"""삼성전기, 하반기 실적 탄력적 증가”...선점은 DSR무관 골드스탁 상품으로",1
506,"디와이디, 종합건설업 면허 취득 … ""신규사업으로 도약 발판 마련""",3
507,"삼성SDI, 호실적에 주가도 강세…""목표가 110만원""",3
508,코웰패션 1분기 영업이익 276억원…작년 동기 대비 36% 상승 ,1
509,"""S-Oil, 하반기까지 정제마진 강세""...대비는 DSR무관 야호스탁 자금으로",3
510,한화에어로스페이스 1분기 영업이익 664억원…작년 대비 0.9% 상승 ,1
511,한화생명 1분기 당기순이익 988억원…작년 동기 대비 70.6% 하락 ,0
512,"미국 증시 반등에 코스피 장 초반 1% 가까이 상승…2,690대(종합)",1
513,SK이노베이션 1분기 영업이익 1조6천491억원…작년 대비 182% 상승 ,1
514,"""엔켐, 캐파 증설에 주목""...중장기 투자는 DSR무관 골드스탁 자금으로",3
515,"하이투자 ""삼성전자, 저점매수 가능 가격대 진입…바닥 6만원""",1
516,"코스피 장 초반 보합권…2,670대",3
517,"[코스피] 1.69p(0.06%) 오른 2,669.18(개장)",1
518,[코스닥] 3.42p(0.38%) 오른 895.64(개장),1
519,안랩 1분기 영업이익 33억원…작년 동기 대비 7% 하락 ,0
520,올해 10만전자 간다! 8만에 물렸으면 다 드루와 [자이앤트썰],3
521,1200억 굴리는 펀드매니저가 CJ CGV손절하고 위메이드로 대박친 사연,3
522,바이오니아 1분기 영업이익 104억원…42.7% 하락 ,0
523,아프리카TV 1분기 영업이익 231억원…작년 동기 대비 18% 상승 ,1
524,"바이오니아, 1분기 매출 615억원·영업이익 104억원…영업이익률 16.9%",3
525,"뉴욕증시, 美 마이너스 성장에도 메타發 훈풍…나스닥 3.1% 상승 (종합)",1
526,"뉴욕증시, 기업 실적 호조에 상승…나스닥 3.06% 상승 마감",1
527,미 1분기 역성장 충격에도 뉴욕증시 급등…나스닥 3.1% 상승 ,1
528,"뉴욕증시, GDP 부진에도 실적 호조에 상승 출발",0
529,"HDC현산 1분기 영업익 681억원…""광주사고 손실은 추가 반영 안돼""(종합)",3
530,"外人매도에 6만도 위태…삼성 주가, 28% 고점比 '뚝'",0
531,"""수익 배분하는 조각투자는 증권""…자본시장법 규제 받는다",3
532,"자사주 매입한 기업들, 소각 대신 임직원에 지급",3
533,대웅제약 영업익 32% 증가…아모레퍼시픽 매출 9% 줄어,1
534,재생에너지펀드 7년새 10배 성장…1분기 전세계 운용규모 984억弗,3
535,"""그만 좀 던져라""…외국인 물량 다 받아내는 동학개미들",3
536,"한라그룹, 1900억원 투입…반도체 소부장社 인수 추진",3
537,금감원 '사모펀드 검사권' 행사할까…업계 바짝 긴장,3
538,"[단독] 신한금투, 英임상의약社 M&A 지원",3
539,"김한석 등 라임펀드 피해자들, 판매사 대신증권에 1심 승소(종합)",3
540,HDC현대산업개발 1분기 영업이익 681억원…작년 대비 42.5% 하락 ,0
541,효성첨단소재 1분기 영업이익 1천17억원…21.9% 상승 ,1
542,"김한석 등 라임펀드 피해자들, 판매사 대신증권에 1심 승소",3
543,"빅테크 성장시대 막 내리나…""이젠 현금흐름 보고 투자를""",3
544,"시진핑 ""中건설·인프라 살리기 총력""…다시 원자재로 쏠리는 눈",3
545,"[MK라씨로] 외인은 반도체 부품, 기관은 화학소재株 비중 늘려",3
546,KOFR지표 활용 금융상품 봇물…3개월 선물 이어 ETF 상장,3
547,"거래재개 오스템임플란트 ""300억원 자사주매입""",3
548,"하나금투, 방글라데시에 태양광 정수시설 보급한다",3
549,"성적표 공개한 삼성·LG전자, 1분기부터 호실적…올해 신기록 예고(종합)",3
